"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"FMAO","Farmers & Merch Banc","United States","Financial Services","Banks由egional",25.1399993896484,19.9236869812012,19.4209136962891,27.3920040130615,10775,23.0152212419818,10035991,147342400,1660384000,1909544000,249160000,175706000,10889000,-815000,10074000,6776000,19323000,252304807.614517,152.482688952154,0.00354849115809848,0.0683713581426663,0.675169995668589,37.235066058813,1.26181461359883,"HOLD",569.5,56.7231075697211,314,31.2749003984064,365.5,36.4225211758844
"FONR","Fonar Corp","United States","Healthcare","Medical Devices",18.0900001525879,21.6900005340576,17.0599994659424,22.1499996185303,30054.8387096774,19.2177419508657,5919222,116452624,50272000,182148000,133831000,40579000,5770000,-1728000,4042000,3111000,21164000,107078726.883202,8.71265164644714,0.0170795177547928,0.0347093939248634,0.525575827363799,34.419391476439,0.834024882764894,"HOLD",841.5,83.8147410358566,42,4.18326693227092,365.5,36.4225211758844
"ARR","Armour Residential R","United States","Real Estate","REIT柚ortgage",12.1999998092651,9.25969409942627,8.9903564453125,12.3299999237061,1145813.70967742,10.7482691426431,64266321,5111476736,4586182000,5524486000,938299000,167671000,37111000,0,37111000,81413000,87129000,784049103.942172,123.580124491391,0.0147367556004305,0.00726032845628117,1.26680660621603,9.63051483107332,1.31753810420379,"HOLD",523.5,52.1414342629482,359,35.7569721115538,364,36.2730443447932
"WNEB","Western New England Bancorp Inc","United States","Financial Services","Banks由egional",8.43000030517578,5.70269107818604,5.50570678710938,9.0600004196167,87904.0322580645,7.0220949534447,19891438,191567280,2139246000,2365886000,226640000,87444000,7852000,-570000,7282000,5013000,20647000,167684828.410385,272.446001018849,0.00211886794207329,0.0380127545789657,0.252017978790674,33.4499956932745,1.47824951230872,"HOLD",368,36.6533864541833,514,51.195219123506,363,36.1733931240658
"CLBK","Columbia Financial Inc","United States","Financial Services","Banks由egional",17.4799995422363,11.3500003814697,11.3500003814697,17.9699993133545,204751.2,15.1812799758911,45045024,2358975232,7787249000,8798536000,1011287000,418057000,39756000,-874000,38882000,20654000,68011000,787386998.900024,195.876069021028,0.00234743598253164,0.0164825808565336,0.458519014220083,38.1227364626719,1.54008801363343,"HOLD",307,30.5776892430279,574,57.1713147410359,361.5,36.0239162929746
"FLIC","First of Long Isla","United States","Financial Services","Banks由egional",21.25,14.6817569732666,14.6247081756592,21.25,69701.6129032258,17.6854432321364,22460205,619131584,3662023000,4069141000,407118000,203779000,19188000,-1193000,17995000,10529000,27601000,477279356.25,190.849645611841,0.00258752400076576,0.0290649039154817,0.46878467939184,45.3299796989268,1.44737445516182,"HOLD",392,39.0438247011952,489,48.7051792828685,361.5,36.0239162929746
"CLW","Clearwater Paper Corp","United States","Basic Materials","Paper & Paper Products",37.6199989318848,37.8300018310547,31.9200000762939,44.1500015258789,163008.8,38.5740799102783,16277771,1369495552,1279300000,1800400000,521100000,35900000,70900000,-12100000,58800000,22600000,452800000,612369727.633465,18.0437235543018,0.0125527660519884,0.0429355173254334,1.38839648254051,27.0960056474984,0.994448773750851,"HOLD",775,77.191235059761,104,10.3585657370518,359.5,35.8246138515197
"ISDR","Issuer Direct Corp","United States","Technology","Information Technology Services",21.9300003051758,19.9699993133545,17.2999992370605,25.4200000762939,26197.6,21.3379200744629,2132766,65503072,6747000,34889000,28142000,19556000,986000,-12000,974000,319000,4744000,46771559.0308685,6.84279918864097,0.00914328298317521,0.01486953161525,0.149571026544872,146.619307306798,1.09814727387149,"BUY",709,70.6175298804781,170,16.9322709163347,359.5,35.8246138515197
"AROW","Arrow Financial Corp","United States","Financial Services","Banks由egional",33.310001373291,25.2577419281006,25.2577419281006,36.0999984741211,26174.1935483871,30.3181288626886,14993310,238348944,3354244000,3688636000,334392000,380491000,14751000,-1493000,13258000,12495000,34321000,499427176.690178,227.390956545319,0.00338743101786134,0.0556243286733421,0.833371683770962,39.9701622000943,1.31880361546619,"HOLD",517.5,51.5438247011952,361,35.9561752988048,358,35.6751370204285
"IVAC","Intevac Inc","United States","Industrials","Aerospace & Defense",7.15000009536743,5.59999990463257,5.03000020980835,7.78000020980835,119162.4,6.33712000656128,21848564,137716784,25682000,127238000,101556000,29341000,1079000,-283000,796000,1113000,28576000,156217234.683641,23.8016682113068,0.00874738678696616,0.00577997813251288,0.0509415630244624,140.356904477665,1.27678575305914,"HOLD",543.5,54.1334661354582,334,33.2669322709163,357,35.575485799701
"CEPU","Central Puerto S.A. ADR","Argentina","Utilities","Utilities由egulated Electric",2.25999999046326,2.24000000953674,2.10999989509583,2.86999988555908,181068,2.39504000854492,95277952,731039232,73878259000,158389608000,84383030000,278698000,6445648000,-3496703000,2948945000,554569000,9281320000,215328170.611359,11.4617271994996,0.00350129662547053,4.03390799141133,5.82053862786639,0.388280215106432,1.00892856287561,"HOLD",763.5,76.0458167330677,113,11.2549800796813,356,35.4758345789736
"ESBA","Empire State Realty Op LP","United States","Real Estate","REIT優iversified",11.0799999237061,6.42999982833862,5.28999996185303,11.7399997711182,9605.64516129032,9.09604840509353,33346230,4875802624,2419388000,4150695000,1701367000,526714000,18740000,0,18740000,710000,143558000,369476225.855885,129.10288153682,0.00017105569067349,0.00384346977208567,0.0212917622171982,520.389050501246,1.72317266244296,"HOLD",176,17.5298804780877,698,69.5219123505976,355,35.3761833582461
"CXDO","Crexendo Inc","United States","Technology","Information Technology Services",5.80000019073486,5.53000020980835,5.40999984741211,7.71000003814697,51816.8,6.57331999969482,7466995,96301312,4941000,30705000,25764000,17579000,224000,0,224000,7161000,4323000,43308572.4242163,22.0580357142857,0.233219345383488,0.0023260326920572,0.959020328793578,6.04783862927193,1.04882458782689,"HOLD",732,72.9083665338645,140,13.9442231075697,353.5,35.226706527155
"SRAX","Social Reality Inc","United States","Communication Services","Advertising Agencies",4.73999977111816,2.75,2.29999995231628,6.5,546988,3.40291198921204,13486620,80336240,19788000,39013000,19225000,451000,0,0,0,190000,4522000,63926575.7131577,Inf,0.0048701714813011,0,0.0140880368839635,336.455661648198,1.72363628040661,"HOLD",173,17.2310756972112,699,69.6215139442231,353.5,35.226706527155
"MBINO","Merchants Bancorp Depositary Shares","United States","Financial Services","Banks由egional",26.2199993133545,25.0922889709473,25.0922889709473,26.7289562225342,9017.85714285714,25.7195967265538,16427694,1786509824,8834754000,9645375000,597975000,179728000,333338000,-2193000,331145000,59786000,107849000,430734125.399998,26.5038909455268,0.00619841115560567,0.185358622466775,3.63934219860682,7.20459849128555,1.04494250579184,"BUY",735.5,73.2569721115538,136,13.5458167330677,352,35.0772296960638
"AP","Ampco-Pittsburgh Corp","United States","Industrials","Metal Fabrication",6.75,3.63000011444092,3.51999998092651,8.68000030517578,117930.64516129,5.95741935506944,11923890,159837408,378209000,463208000,76564000,16842000,-309000,-2451000,-2760000,2192000,87029000,80486257.5,-1223.97734627832,0.00473221533306851,-0.0172675472815475,0.183832625091308,36.7181831660584,1.85950407360789,"HOLD",98,9.7609561752988,771,76.792828685259,351,34.9775784753363
"RMAX","Re/Max Holdings Inc","United States","Real Estate","Real Estate Services",39.3899993896484,33.4320640563965,29.8403511047363,42.9900016784668,104168,36.3385007781982,16777858,487380448,444711000,557392000,517175000,101355000,27376000,-2328000,25048000,1291000,72449000,660879816.379608,16.2445572764465,0.0023161437552028,0.0513931162047764,0.0769466519504456,511.913103314956,1.17821021529516,"BUY",625.5,62.300796812749,243,24.203187250996,350,34.8779272546089
"FORR","Forrester Resrch","United States","Industrials","Consulting Services",42.4799995422363,33.6199989318848,33.3699989318848,46.5800018310547,39450.8064516129,41.7055644066103,11165155,911222528,458452000,644218000,185766000,90257000,18555000,-1626000,16929000,2426000,120521000,474295779.288998,24.707733764484,0.00376580598493057,0.0185783378700664,0.217283145643746,195.505267637674,1.26353363747281,"BUY",550,54.7808764940239,318,31.6733067729084,349,34.7782760338814
"ENZ","Enzo Biochem","United States","Healthcare","Diagnostics & Research",3.44000005722046,2.09999990463257,1.82000005245209,4.07999992370605,785709.677419355,2.63661290753272,35729169,152591264,50242000,112031000,61789000,44536000,-820000,-506000,-1326000,2302000,31466000,122908343.404439,-61.2707317073171,0.0205478840678027,-0.0086898814862691,0.0644291503113325,53.391982365091,1.638095339734,"HOLD",223.5,22.2609561752988,644,64.1434262948207,348,34.678624813154
"ALOT","Astronova Inc","United States","Technology","Computer Hardware",13.3999996185303,8,7.55000019073486,14.75,17707.2,10.2991200218201,6348695,106717680,40790000,115473000,74683000,11439000,0,0,0,836000,29438000,85072510.5781651,Inf,0.00723978765598885,0,0.131680605226743,101.761376289671,1.67499995231628,"HOLD",201,20.0199203187251,666,66.3346613545817,347,34.5789735924265
"UBOH","United Bancshares","United States","Financial Services","Banks由egional",25.25,21.2183246612549,18.1293315887451,27.0900001525879,5364,23.3164682769775,2180437,45678328,866933000,978532000,111599000,57034000,27879000,-1070000,26809000,1749000,12085000,55056034.25,31.0962731805301,0.00178737128678469,0.586908522571141,0.802132783474138,31.478578759291,1.19000912669166,"BUY",609.5,60.707171314741,255,25.398406374502,346,34.4793223716991
"ISSC","Innovative Sol&Sup","United States","Industrials","Aerospace & Defense",6.32000017166138,6.55128240585327,5.6341028213501,7.64628219604492,28238.4,6.32097447967529,10852207,103384680,2100573,21548148,19447575,5608255,1684326,-72846,1611480,240145,4869652,68585950.1029048,1.24712971241909,0.0111445772509081,0.0155872224008431,0.0221286785259441,285.602240741655,0.964696647180825,"BUY",776,77.2908366533864,86,8.56573705179283,345,34.3796711509716
"DLNG","Dynagas Lng Partners LP","Greece","Energy","Oil & Gas Midstream",2.85999989509583,2.41000008583069,2.01999998092651,3.25999999046326,102903.2,2.62215201377869,16454453,811008128,629344000,965837000,209784000,24979000,14180000,0,14180000,10643000,34435000,47059733.8538592,44.3825105782793,0.0110194577345867,0.017484411697536,0.646815789014682,4.42166060827391,1.18672190590816,"HOLD",607.5,60.50796812749,254,25.2988047808765,343,34.1803687095167
"GLDD","Great Lakes Drg Dock","United States","Industrials","Engineering & Construction",14.5799999237061,9.39999961853027,9.39999961853027,15.7600002288818,361336.290322581,12.8755645213589,63474192,1095983744,611356000,958024000,346668000,216510000,2951000,-17497000,-14546000,10609000,172145000,925453714.517303,207.169095221959,0.0110738353110152,-0.0132720946634771,0.167138795559619,87.2328885396648,1.55106388461595,"HOLD",275.5,27.4402390438247,586,58.3665338645418,343,34.1803687095167
"MCRI","Monarch Casino","United States","Consumer Cyclical","Resorts & Casinos",60.6199989318848,45.6599998474121,41.310001373291,69.75,101341.129032258,55.6361290408719,12921514,1283747200,303810000,671877000,368067000,28310000,12159000,-58430000,-46271000,15260000,58377000,783302164.878334,24.9864298050827,0.0227124905302607,-0.0360437008158616,1.18097616115263,51.3304170955658,1.32763905244123,"BUY",489.5,48.7549800796813,372,37.0517928286853,343,34.1803687095167
"GPMT","Granite Point Mortgage Trust Inc","United States","Real Estate","REIT柚ortgage",11.9700002670288,6.75835657119751,6.34415817260742,12.6999998092651,560610.4,9.43613185119629,54019832,3676250368,3284802000,4219648000,933846000,261419000,-15794000,0,-15794000,23151000,35909000,646617403.464851,-207.977839685957,0.00548647659710004,-0.00429622534348564,0.428564827821012,27.9304308006069,1.77114068204718,"HOLD",128,12.7490039840637,733,73.00796812749,340.5,33.9312406576981
"PEBK","Peoples Bancorp NC","United States","Financial Services","Banks由egional",23.6399993896484,15.7015056610107,15.7015056610107,29.0900001525879,8968,22.4634546890259,4382124,20372594,1274956000,1414855000,139899000,161580000,1086000,-194000,892000,1920000,16410000,103593408.685364,1173.9926335175,0.00135702951892597,0.043784311413657,0.438143694701474,53.9549003569603,1.50558805633209,"BUY",319,31.7729083665339,542,53.9840637450199,340.5,33.9312406576981
"ULH","Universal Logis Hld","United States","Industrials","Trucking",26.3099994659424,20.8858451843262,19.5482788085938,26.9500007629395,53457.6,22.7209492645264,7291942,1253086848,823476000,1063049000,239573000,8763000,21596000,-17874000,3722000,16223000,385953000,191850990.125683,38.1309501759585,0.0152608205266173,0.00297026499475318,2.22478456356345,11.8258639046836,1.25970480168486,"HOLD",547,54.4820717131474,313,31.1752988047809,339,33.7817638266069
"FRBK","Republic First Bcp","United States","Financial Services","Banks由egional",3.76999998092651,2.08999991416931,2.0699999332428,4.1100001335144,268289.516129032,3.0360483873275,41617665,173903472,4757622000,5065735000,308093000,775300000,1509000,-1232000,277000,4101000,35556000,156898596.256206,3152.8310139165,0.000809556757311624,0.00159283766341364,0.0985398868485294,38.2586189359195,1.80382781614847,"HOLD",111,11.0557768924303,747,74.402390438247,338,33.6821126058794
"EXFO","Exfo Inc","Canada","Technology","Communication Equipment",4.26000022888184,3.24000000953674,2.55999994277954,4.65000009536743,55853.2258064516,3.46790324103448,21146920,258401136,114643000,291758000,177115000,15392000,2062000,-1111000,951000,3554000,71512000,90085884.0401459,55.59796314258,0.012181328361176,0.00368032437752131,0.168062299379768,25.3477445245205,1.31481488158728,"HOLD",497,49.5019920318725,358,35.6573705179283,336,33.4828101644245
"PKBK","Parke Bancorp Inc","United States","Financial Services","Banks由egional",19.9899997711182,11.6194715499878,11.6194715499878,21.7999992370605,27682.4,16.4204641342163,9894206,47208540,1873310000,2075907000,200925000,458601000,0,0,0,8132000,16793000,197785175.675396,Inf,0.00391732384928612,0,0.821895157630638,24.3218366546232,1.72038803013715,"HOLD",159,15.8366533864542,696,69.3227091633466,336,33.4828101644245
"MMX","Maverix Metals Inc","Canada","Basic Materials","Other Precious Metals & Mining",5.26999998092651,5.21999979019165,4.67999982833862,6.07835578918457,289854.545454545,5.3068998076699,50042262,709630976,38618000,379607000,340989000,7760000,7746000,0,7746000,5346000,16569000,263722719.78552,4.98554092434805,0.0140829858248136,0.010915532526021,0.106829703261615,49.3308491929517,1.00957858098554,"BUY",741,73.804780876494,114,11.3545816733068,336,33.4828101644245
"CVR","Chicago Rivet & Machine Company","United States","Industrials","Tools & Accessories",25.5,21.3304042816162,20.1453819274902,29.2600002288818,3342.74193548387,23.5461819094996,726386,17084440,2531982,31238071,28706089,2567731,371992,-448479,-76487,464263,8265419,18522843,6.80654960321727,0.014862089275615,-0.00447699778277778,0.639140897539325,39.8973060528192,1.19547663810467,"BUY",596,59.3625498007968,258,25.6972111553785,334,33.2835077229696
"AMOT","Allied Motion Tech","United States","Technology","Electronic Components",51.3300018310547,42.2450828552246,37.7309532165527,54.7191848754883,28632,46.6653581848145,7615920,629873920,206141000,349197000,143056000,23131000,9818000,-2811000,7007000,2699000,92998000,390925187.545166,20.9962314116928,0.00772916147618679,0.0111244485245555,0.354389226777592,144.840751220884,1.21505269635674,"HOLD",577.5,57.5199203187251,276,27.4900398406374,333,33.1838565022422
"OBNK","Origin Bancorp Inc","United States","Financial Services","Banks由egional",42.4099998474121,21.4476928710938,21.4476928710938,43.6199989318848,63406.4,30.1082297210693,21958965,1798206080,6981118000,7628268000,647150000,355014000,-7197000,-3979000,-11176000,17552000,60867000,931279702.299328,-970.003890509935,0.00230091548959738,-0.00621508297869842,0.799309074904031,53.0583239687402,1.97736885278558,"HOLD",32,3.18725099601594,820,81.6733067729084,332,33.0842052815147
